subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,slider_start,response,item_id,verb,verb_participle,object,prep,classification_prefix,binary_prefix,sentence_prefix,probable,improbable,impossible,inconceivable,task_type,trial_type,rng_seed,condition,query,session_file_id,unique_id,response_item_normalized
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,20,0.0-1.0-0.19,147568,5811,"<div style=""font-size:20px;""><p>How likely is it for someone to drink a cup full of honey?</p></div>",50,0,28,drink,drinking,a cup,full of,drinking a cup full of,Could someone drink a cup full of,[NP] drank a cup full of,water,honey,lightning,minutes,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to drink a cup full of honey?,session-65d667b3abcf8,28_improbable,-0.7601758769003137
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,21,0.0-1.0-0.20,152390,4821,"<div style=""font-size:20px;""><p>How likely is it for someone to chill a drink using fire?</p></div>",50,0,9,chill,chilling,a drink,using,chilling a drink using,Could someone chill a drink using,[NP] chilled a drink using,ice,snow,fire,yesterday,critical,html-slider-response,0.3549415610083113,impossible,How likely is it for someone to chill a drink using fire?,session-65d667b3abcf8,9_impossible,-1.0363008220614505
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,22,0.0-1.0-0.21,157964,5573,"<div style=""font-size:20px;""><p>How likely is it for someone to pack a suit inside a groan?</p></div>",50,0,44,pack,packing,a suit,inside,packing a suit inside,Could someone pack a suit inside,[NP] packed a suit inside,a suitcase,a pocket,a raspberry,a groan,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to pack a suit inside a groan?,session-65d667b3abcf8,44_inconceivable,-0.6290677181409784
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,23,0.0-1.0-0.22,162883,4917,"<div style=""font-size:20px;""><p>How likely is it for someone to crush a soda can using a day?</p></div>",50,0,20,crush,crushing,a soda can,using,crushing a soda can using,Could someone crush a soda can using,[NP] crushed a soda can using,a shoe,a chair,a tissue,a day,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to crush a soda can using a day?,session-65d667b3abcf8,20_inconceivable,-0.6141724701500163
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,24,0.0-1.0-0.23,167694,4810,"<div style=""font-size:20px;""><p>How likely is it for someone to cover a window using a chant?</p></div>",50,0,18,cover,covering,a window,using,covering a window using,Could someone cover a window using,[NP] covered a window using,curtains,sheets,a hair,a chant,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to cover a window using a chant?,session-65d667b3abcf8,18_inconceivable,-1.0541756498647303
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,25,0.0-1.0-0.24,175800,8104,"<div style=""font-size:20px;""><p>How likely is it for someone to cook dinner out of pasta?</p></div>",50,76,16,cook,cooking,dinner,out of,cooking dinner out of,Could someone cook dinner out of,[NP] cooked dinner out of,pasta,insects,the moon,thoughts,critical,html-slider-response,0.3549415610083113,probable,How likely is it for someone to cook dinner out of pasta?,session-65d667b3abcf8,16_probable,1.0403878015924657
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,26,0.0-1.0-0.25,180984,5183,"<div style=""font-size:20px;""><p>How likely is it for someone to bake a cake inside a freezer?</p></div>",50,0,0,bake,baking,a cake,inside,baking a cake inside,Could someone bake a cake inside,[NP] baked a cake inside,an oven,an airfryer,a freezer,a sigh,critical,html-slider-response,0.3549415610083113,impossible,How likely is it for someone to bake a cake inside a freezer?,session-65d667b3abcf8,0_impossible,-0.9553499599175459
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,27,0.0-1.0-0.26,186996,6009,"<div style=""font-size:20px;""><p>How likely is it for someone to wear shoes made of traffic?</p></div>",50,0,66,wear,wearing,shoes,made of,wearing shoes made of,Could someone wear shoes made of,[NP] wore shoes made of,leather,wood,stars,traffic,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to wear shoes made of traffic?,session-65d667b3abcf8,66_inconceivable,-0.7247613534475451
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,28,0.0-1.0-0.27,191578,4578,"<div style=""font-size:20px;""><p>How likely is it for someone to build a bridge out of dance?</p></div>",50,0,4,build,building,a bridge,out of,building a bridge out of,Could someone build a bridge out of,[NP] built a bridge out of,steel,plastic,soup,dance,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to build a bridge out of dance?,session-65d667b3abcf8,4_inconceivable,-0.9839699518919957
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,29,0.0-1.0-0.28,197565,5984,"<div style=""font-size:20px;""><p>How likely is it for someone to chop a carrot using a knife?</p></div>",50,100,10,chop,chopping,a carrot,using,chopping a carrot using,Could someone chop a carrot using,[NP] chopped a carrot using,a knife,a sword,a rag,a color,critical,html-slider-response,0.3549415610083113,probable,How likely is it for someone to chop a carrot using a knife?,session-65d667b3abcf8,10_probable,1.7173388475199514
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,30,0.0-1.0-0.29,204894,7327,"<div style=""font-size:20px;""><p>How likely is it for someone to dig a hole using dirt?</p></div>",50,0,24,dig,digging,a hole,using,digging a hole using,Could someone dig a hole using,[NP] dug a hole using,a shovel,a spatula,dirt,a yawn,critical,html-slider-response,0.3549415610083113,impossible,How likely is it for someone to dig a hole using dirt?,session-65d667b3abcf8,24_impossible,-0.7827002019791542
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,31,0.0-1.0-0.30,209782,4886,"<div style=""font-size:20px;""><p>How likely is it for someone to construct a tower out of seasons?</p></div>",50,0,15,construct,constructing,a tower,out of,constructing a tower out of,Could someone construct a tower out of,[NP] constructed a tower out of,blocks,bubbles,sparks,seasons,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to construct a tower out of seasons?,session-65d667b3abcf8,15_inconceivable,-0.7651311488141794
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,32,0.0-1.0-0.31,214507,4723,"<div style=""font-size:20px;""><p>How likely is it for someone to grow flowers inside a sneeze?</p></div>",50,0,35,grow,growing,flowers,inside,growing flowers inside,Could someone grow flowers inside,[NP] grew flowers inside,a pot,a mug,a marble,a sneeze,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to grow flowers inside a sneeze?,session-65d667b3abcf8,35_inconceivable,-0.9983951749527125
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,33,0.0-1.0-0.32,218503,3995,"<div style=""font-size:20px;""><p>How likely is it for someone to start a fire using milk?</p></div>",50,0,59,start,starting,a fire,using,starting a fire using,Could someone start a fire using,[NP] started a fire using,kindling,furniture,milk,humor,critical,html-slider-response,0.3549415610083113,impossible,How likely is it for someone to start a fire using milk?,session-65d667b3abcf8,59_impossible,-0.9067714336525332
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,34,0.0-1.0-0.33,225632,7126,"<div style=""font-size:20px;""><p>How likely is it for someone to carry groceries inside a backpack?</p></div>",50,88,6,carry,carrying,groceries,inside,carrying groceries inside,Could someone carry groceries inside,[NP] carried groceries inside,a tote bag,a backpack,a tornado,a law,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to carry groceries inside a backpack?,session-65d667b3abcf8,6_improbable,0.8649151944149936
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,35,0.0-1.0-0.34,230643,5008,"<div style=""font-size:20px;""><p>How likely is it for someone to build a house out of language?</p></div>",50,0,3,build,building,a house,out of,building a house out of,Could someone build a house out of,[NP] built a house out of,brick,grass,gas,language,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to build a house out of language?,session-65d667b3abcf8,3_inconceivable,-0.7830356221489444
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,36,0.0-1.0-0.35,235243,4598,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a purse with luck?</p></div>",50,0,34,fill,filling,a purse,with,filling a purse with,Could someone fill a purse with,[NP] filled a purse with,coins,cream,sofas,luck,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to fill a purse with luck?,session-65d667b3abcf8,34_inconceivable,-0.9170088791321781
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,37,0.0-1.0-0.36,239866,4620,"<div style=""font-size:20px;""><p>How likely is it for someone to wash their hair using shampoo?</p></div>",50,100,65,wash,washing,[POSS] hair,using,washing [POSS] hair using,Could someone wash [POSS] hair using,[NP] washed [POSS] hair using,shampoo,detergent,a rainbow,applause,critical,html-slider-response,0.3549415610083113,probable,How likely is it for someone to wash their hair using shampoo?,session-65d667b3abcf8,65_probable,1.5263894532031088
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,38,0.0-1.0-0.37,247713,7843,"<div style=""font-size:20px;""><p>How likely is it for someone to display books on a shelf?</p></div>",50,100,26,display,displaying,books,on,displaying books on,Could someone display books on,[NP] displayed books on,a shelf,a bed,a galaxy,a sigh,critical,html-slider-response,0.3549415610083113,probable,How likely is it for someone to display books on a shelf?,session-65d667b3abcf8,26_probable,1.2691939418457063
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,39,0.0-1.0-0.38,254377,6663,"<div style=""font-size:20px;""><p>How likely is it for someone to hang a painting using a handshake?</p></div>",50,0,36,hang,hanging,a painting,using,hanging a painting using,Could someone hang a painting using,[NP] hung a painting using,screws,string,vapor,a handshake,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to hang a painting using a handshake?,session-65d667b3abcf8,36_inconceivable,-1.006510854852133
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,40,0.0-1.0-0.39,259371,4992,"<div style=""font-size:20px;""><p>How likely is it for someone to take a vacation to a verb?</p></div>",50,0,61,take,taking,a vacation,to,taking a vacation to,Could someone take a vacation to,[NP] took a vacation to,the beach,the desert,the sun,a verb,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to take a vacation to a verb?,session-65d667b3abcf8,61_inconceivable,-1.0061922745447391
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,41,0.0-1.0-0.40,264288,4915,"<div style=""font-size:20px;""><p>How likely is it for someone to call a friend using mass?</p></div>",50,0,5,call,calling,a friend,using,calling a friend using,Could someone call a friend using,[NP] called a friend using,a phone,a laptop,a sandwich,mass,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to call a friend using mass?,session-65d667b3abcf8,5_inconceivable,-1.0482445312972006
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,42,0.0-1.0-0.41,268940,4650,"<div style=""font-size:20px;""><p>How likely is it for someone to catch a fish in an exclamation?</p></div>",50,0,8,catch,catching,a fish,in,catching a fish in,Could someone catch a fish in,[NP] caught a fish in,a lake,a puddle,a raindrop,an exclamation,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to catch a fish in an exclamation?,session-65d667b3abcf8,8_inconceivable,-0.6644283389396901
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,43,0.0-1.0-0.42,274316,5372,"<div style=""font-size:20px;""><p>How likely is it for someone to paint a wall using a mop?</p></div>",50,0,45,paint,painting,a wall,using,painting a wall using,Could someone paint a wall using,[NP] painted a wall using,a brush,a mop,a bathtub,a whisper,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to paint a wall using a mop?,session-65d667b3abcf8,45_improbable,-0.6704395298225231
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,44,0.0-1.0-0.43,280697,6378,"<div style=""font-size:20px;""><p>How likely is it for someone to pave a road using cement?</p></div>",50,100,46,pave,paving,a road,using,paving a road using,Could someone pave a road using,[NP] paved a road using,cement,seashells,a comet,happiness,critical,html-slider-response,0.3549415610083113,probable,How likely is it for someone to pave a road using cement?,session-65d667b3abcf8,46_probable,1.9630834084399942
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,45,0.0-1.0-0.44,288404,7705,"<div style=""font-size:20px;""><p>How likely is it for someone to turn an apple into a salad?</p></div>",50,59,63,turn,turning,an apple,into,turning an apple into,Could someone turn an apple into,[NP] turned an apple into,a pie,a salad,a cherry,honesty,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to turn an apple into a salad?,session-65d667b3abcf8,63_improbable,0.5380793659877849
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,46,0.0-1.0-0.45,294202,5796,"<div style=""font-size:20px;""><p>How likely is it for someone to wrap a present using a dress?</p></div>",50,6,67,wrap,wrapping,a present,using,wrapping a present using,Could someone wrap a present using,[NP] wrapped a present using,paper,a dress,ketchup,gossip,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to wrap a present using a dress?,session-65d667b3abcf8,67_improbable,-0.7067885842661795
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,47,0.0-1.0-0.46,300014,5810,"<div style=""font-size:20px;""><p>How likely is it for someone to dent a car with a dumbbell?</p></div>",50,61,23,dent,denting,a car,with,denting a car with,Could someone dent a car with,[NP] dented a car with,a baseball bat,a dumbbell,a breeze,a nap,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to dent a car with a dumbbell?,session-65d667b3abcf8,23_improbable,0.7090547374425018
